"262654,519,547,510",40.864082662572955,41.68643947377251,4.406556847328387,1.0
"510,519,547,510",58.37053985862586,0.7159360772170023,4.406556847328387,1.0
"511,519,547,510",58.368066010433225,0.8951860453566969,4.406556847328387,1.0
"67371519,519,547,510",31.786682740639435,48.96161035137156,4.406556847328387,1.0
"67371518,519,545,510",31.936891791321393,48.86376398276158,4.406556847328387,1.0
"511,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"510,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"510,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"511,519,547,510",58.3726713144667,0.5197903664282291,4.406545560283918,1.0
"262654,519,547,510",40.7358727619293,41.81173469467634,4.406556847328387,1.0
"262654,519,547,510",40.864082662572955,41.68643947377251,4.406556847328387,1.0
"511,519,547,510",58.37100820686415,0.6821588227834832,4.406528629850275,1.0
"510,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"510,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"511,519,547,510",58.37053985862586,0.7159360772170023,4.406556847328387,1.0
"67371518,519,547,510",31.786682740639435,48.96161035137156,4.406556847328387,1.0
"67371519,519,547,510",31.936891791321393,48.86376398276158,4.406556847328387,1.0
"510,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"511,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"262655,519,547,510",40.7358727619293,41.81173469467634,4.406556847328387,1.0
"67371519,519,547,510",40.7358727619293,41.81173469467634,4.406556847328387,1.0
"67371519,519,547,510",31.693151431742457,49.02100285643584,4.406556847328387,1.0
"262654,519,547,510",31.936891791321393,48.86376398276158,4.406556847328387,1.0
"262655,519,547,510",40.7358727619293,41.81173469467634,4.406556847328387,1.0
"511,519,547,510",40.864082662572955,41.68643947377251,4.406556847328387,1.0
"510,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"511,519,547,510",58.37053985862586,0.7159360772170023,4.406556847328387,1.0
"511,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"511,519,547,510",58.37053985862586,0.7159360772170023,4.406556847328387,1.0
"511,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"510,519,547,510",58.3724632264359,0.5366793572335669,4.406556847328387,1.0
"511,521,547,510",58.36525201158759,0.93746310691851,4.406556847328387,1.0
"67371518,524811,547,510",-18.17683837172317,37.55510706245612,4.406556847328387,1.0
"67371516,524815,547,510",-18.121853973593662,37.384086022391685,4.406556847328387,1.0
"68420089,1573395,547,510",-43.60562184925699,0.243977341756775,4.406556847328387,1.0
"68420084,1573400,547,510",-43.828531681668125,0.5357513889566974,4.406556847328387,1.0
"69206511,2097693,547,510",57.006525029408145,12.302109341992633,4.406556847328387,1.0
"69206505,2097698,547,510",57.09328565151313,11.78813852851768,4.406556847328387,1.0
"70255074,2621991,547,510",-13.44792440003813,-37.64502102664093,4.406556847328387,1.0
"70255068,2884141,547,510",-13.606918678736152,-37.194960782720635,4.406556847328387,1.0
"70517203,2884147,547,510",20.498913301144626,-8.431867834079636,4.406562490877233,1.0
"70517196,3408443,547,510",-23.46882744193524,18.554911118070624,4.406556847328387,1.0
"70517189,3408449,547,510",-23.935815255201046,18.734229269728083,4.406556847328387,1.0
